ticker,name,address,country,total_stocks,logo,zipcode,sector,summary,city,phone,website,employees,industry
IVZ,Invesco Ltd.,Two Peachtree Pointe,United States,337390568,https://logo.clearbit.com/invesco.com,30309,Financial Services,"Invesco Ltd. is a publicly owned investment manager. The firm provides its services to retail clients, institutional clients, high-net worth clients, public entities, corporations, unions, non-profit organizations, endowments, foundations, pension funds, financial institutions, and sovereign wealth funds. It manages separate client-focused equity and fixed income portfolios. The firm also launches equity, fixed income, commodity, multi-asset, and balanced mutual funds for its clients. It launches equity, fixed income, multi-asset, and balanced exchange-traded funds. The firm also launches and manages private funds. It invests in the public equity and fixed income markets across the globe. The firm also invests in alternative markets, such as commodities and currencies. For the equity portion of its portfolio, it invests in growth and value stocks of large-cap, mid-cap, and small-cap companies. For the fixed income portion of its portfolio, the firm invests in convertibles, government bonds, municipal bonds, treasury securities, and cash. It also invests in short term and intermediate term bonds, investment grade and high yield bonds, taxable and tax-free bonds, senior secured loans, and structured securities such as asset-backed securities, mortgage-backed securities, and commercial mortgage-backed securities. The firm employs absolute return, global macro, and long/short strategies. It employs quantitative analysis to make its investments. The firm was formerly known as Invesco Plc, AMVESCAP plc, Amvesco plc, Invesco PLC, Invesco MIM, and H. Lotery & Co. Ltd. Invesco Ltd. was founded in December 1935 and is based in Atlanta, Georgia with an additional office in Hamilton, Bermuda.",Atlanta,4044791095,http://www.invesco.com,8512,Asset Management
IY4,Imerys S.A.,43 Quai de Grenelle,France,36385661,https://logo.clearbit.com/imerys.com,75015,Basic Materials,"Imerys S.A. provides mineral-based specialties various industries worldwide. The company operates through Energy Solutions & Specialties, Filtration & Performance Additives, Ceramic Materials, and High Resistance Minerals segments. It provides ground and precipitated calcium carbonates, and lime; cast/vibrated and quick dry castables, ramming and dry mixes, taphole clays, gunning materials, and prefabricated forms, as well as project management services for refractories; graphite and carbon products; and oilfield solutions. The company also offers performance additives; diatomite, perlite and expanded perlite, and structured alumino-silicate for filtration; and bauxite, bentonite, fluxes, moler, perlite, and zeolite products for metallurgy. In addition, it provides clay roof tiles and accessories, metal profiles, photovoltaic and heliothermal solar power generating solutions; kaolin; and mineral solutions for ceramics. Further, the company offers fused aluminas, tabular alumina, silicon carbide, fused magnesia, electrically fused mullite, zirconia-based chemicals, and electrically fused zirconia; and calcium aluminate-based binders, andalusite, ball clay, chamotte, metakaolin, mullite, and fused silica. It serves primarily serves aerospace, specialty paper, waste recycling, agriculture and horticulture, pharmaceuticals health and beauty, tableware, electronics, office paper, infrastructure, food, packaging, magazines, other consumer goods, renovation, construction, steelmaking, automotive, catalogs and advertising, industrial equipment, and energy sectors. The company was founded in 1880 and is headquartered in Paris, France. Imerys S.A. operates as a subsidiary of Belgian Securities BV.",Paris,33149556300,http://www.imerys.com,16400,Building Materials
JBHT,"J.B. Hunt Transport Services, Inc.",615 J.B. Hunt Corporate Drive,United States,84479441,https://logo.clearbit.com/jbhunt.com,72745-0130,Industrials,"J.B. Hunt Transport Services, Inc. provides surface transportation and delivery services in North America. It operates through five segments: Intermodal (JBI), Dedicated Contract Services (DCS), Integrated Capacity Solutions (ICS), Final Mile Services (FMS), and Truckload (JBT). The JBI segment offers intermodal freight solutions. It operates 98,689 pieces of company-owned trailing equipment; owns and maintains its own chassis fleet of 83,259 units; and manages a fleet of 5,166 company-owned tractors, 497 independent contractor trucks, and 6,745 company drivers. The DCS segment designs, develops, and executes supply-chain solutions that support various transportation networks. It operates 9,408 company-owned trucks, 498 customer-owned trucks, and 5 independent contractor trucks; and 19,573 owned pieces of trailing equipment and 7,717 customer-owned trailers. The ICS segment offers traditional freight brokerage and transportation logistics solutions; and flatbed, refrigerated, expedited, and less-than-truckload solutions, as well as various dry-van and intermodal solutions. It provides an online multimodal marketplace; and single-source logistics management for customers that desire to outsource their transportation functions. The FMS segment provides delivery services. It operates 1,255 company-owned trucks, 265 customer-owned trucks, and 33 independent contractor trucks; and 963 owned pieces of trailing equipment and 159 customer-owned trailers. The JBT segment offers full-load and dry-van freight services by utilizing tractors operating over roads and highways. It operates 798 company-owned tractors. It also transports or arranges for the transportation of freight, such as general merchandise, specialty consumer items, appliances, forest and paper products, food and beverages, building materials, soaps and cosmetics, automotive parts, agricultural products, electronics, and chemicals. The company was incorporated in 1961 and is headquartered in Lowell, Arkansas.",Lowell,4798200000,http://www.jbhunt.com,30309,Integrated Freight & Logistics
JCDXF,JCDecaux SA,"17, rue Soyer",France,72698892,https://logo.clearbit.com/jcdecaux.com,92200,Communication Services,"JCDecaux SA engages in outdoor advertising activities worldwide. The company operates in three segments: Street Furniture, Transport, and Billboard. The Street Furniture segment is involved in advertising in shopping malls; renting street furniture; selling and renting equipment; and the provision of cleaning, maintenance, and other services. The Transport segment provides advertising services in public transport systems, such as airports, subways, buses, tramways, and trains. The Billboard segment is involved in advertising on private property, including traditional large format or back-light billboards; and the provision of neon-light billboards and advertising wraps. It has a strategic partnership with PlayPlay to accelerate the development of its digital products and services. The company was founded in 1964 and is based in Neuilly-sur-Seine, France. JCDecaux SA is a subsidiary of JCDecaux Holding SAS.",Neuilly-sur-Seine,33130797979,http://www.jcdecaux.com,13210,Advertising Agencies
JCI,Johnson Controls International plc,One Albert Quay,Ireland,717873484,https://logo.clearbit.com/johnsoncontrols.com,T12 X8N6,Industrials,"Johnson Controls International plc operates as a diversified technology and multi industrial company worldwide. It operates through Building Solutions North America, Building Solutions EMEA/LA, Building Solutions Asia Pacific, and Global Products segments. The company designs, sells, installs, and services heating, ventilating, air conditioning, controls, refrigeration, integrated electronic security, and integrated fire detection and suppression systems for commercial, industrial, retail, small business, institutional, and governmental customers; and energy efficiency solutions and technical services, including inspection, scheduled maintenance, and repair and replacement of mechanical and control systems, as well as data-driven smart building solutions to non-residential building and industrial applications. It also designs and produces heating and air conditioning for residential and commercial applications; and markets products and refrigeration systems to replacement and new construction market; and designs, manufactures, and sells fire protection and security products, including intrusion security, anti-theft devices, and access control and video management systems for commercial, industrial, retail, residential, small business, institutional, and governmental customers. The company was formerly known as Johnson Controls, Inc. and changed its name to Johnson Controls International plc in September 2016. Johnson Controls International plc was founded in 1885 and is headquartered in Cork, Ireland.",Cork,353214235000,http://www.johnsoncontrols.com,97000,Engineering & Construction
JD,JD Sports Fashion plc,Edinburgh House,United Kingdom,464378202,https://logo.clearbit.com/jdplc.com,BL9 8RR,Consumer Cyclical,"JD Sports Fashion plc engages in the retail of branded sports fashionwear, outdoor clothing, footwear, accessories and equipment for kids, women, and men. It operates through Sports Fashion and Outdoor segments. The company also retails leisure goods, as well as distributes sports apparel and accessories, footwear and apparel, and rugby apparel and accessories. It offers products under the JD, Size?, Footpatrol, Sprinter, Sport Zone, Perry Sport and Aktiesport, Finish Line, JD Gyms, Tessuti, Scotts, Mainline, Blacks, Millets, GO Outdoors, and Tiso brands. The company also operates online business. In addition, it licenses fashion brands and operates fitness centers; and offers management consultancy services. The company operates 2,488 stores. It has operations in the United Kingdom, Australia, Austria, Belgium, Canada, Denmark, Dubai, Finland, France, Germany, Hong Kong, India, Italy, Malaysia, the Netherlands, New Zealand, Portugal, Republic of Ireland, Singapore, South Korea, Spain and the Canary Islands, Sweden, Thailand, and the United States. The company was founded in 1981 and is headquartered in Bury, the United Kingdom. JD Sports Fashion plc is a subsidiary of Pentland Group Limited.",Bury,441617671000,http://www.jdplc.com,56685,Specialty Retail
JEC,Jacobs Engineering Group Inc.,1999 Bryan Street,United States,129002543,https://logo.clearbit.com/jacobs.com,75201,Industrials,"Jacobs Engineering Group Inc. provides consulting, technical, scientific, and project delivery services for the government and private sectors in the United States, Europe, Canada, India, rest of Asia, Australia, New Zealand, South America, Mexico, the Middle East, and Africa. The company operates in two segments, Critical Mission Solutions and People & Places Solutions. The Critical Mission Solutions segment provides cybersecurity, data analytics, systems and software application integration and consulting, enterprise and mission IT, engineering and design, nuclear, enterprise level operations and maintenance, and other technical consulting solutions. The People & Places Solutions segment offers data analytics, artificial intelligence and automation, software development, digitally driven consulting, planning and architecture, program management, and other technical consulting solutions. The company is also involved in the management and execution of wind-tunnel design-build projects; and design-build for water and construction management. Jacobs Engineering Group Inc. was founded in 1947 and is headquartered in Dallas, Texas.",Dallas,2145838500,http://www.jacobs.com,55000,Engineering & Construction
JEN,Jenoptik AG,Carl-Zeiss-Strasse 1,Germany,51406742,https://logo.clearbit.com/jenoptik.com,07743,Technology,"Jenoptik AG engages in the photonics business in Germany and internationally. The company operates through Light & Optics, Light & Production, and Light & Safety segments. It offers automation solutions and application products, such as welding and fastening systems, material handling, transfer devices and systems, fixtures, end of arm tooling, and positioners; develops and manufactures metrology solutions, comprising dimensional, form, in-process, optical, optical surface inspection, and roughness and contour metrology, as well as laser distance sensors for monitoring and optimizing production processes; microscope and thermographic camera, imaging modules, polymer-based camera modules, and digital imaging platforms; and diode and solid state lasers, laser distance meters, laser machines, and objective lenses and beam expanders for laser perforation, laser cutting, and laser welding applications. The company also provides light detection and ranging sensors; optical systems; optoelectronic systems and components. In addition, it offers traffic safety systems, including stationary and mobile systems for speed and red light monitoring; digital camera technology with license plate recognition; lasers, radar, piezo sensors, and induction loop sensors; back-office software for evaluating traffic monitoring data; and stationary and mobile traffic monitoring. Further, the company provides civil security solutions, such as automatic number plate recognition (ANPR); and TraffiData analysis software, which provides analysis in real time on the incoming data. Jenoptik AG was founded in 1846 and is headquartered in Jena, Germany.",Jena,49493641652291,http://www.jenoptik.com,4433,Electronic Components
JKHY,"Jack Henry & Associates, Inc.",663 West Highway 60,United States,75419961,https://logo.clearbit.com/jackhenry.com,65708,Technology,"Jack Henry & Associates, Inc. provides technology solutions and payment processing services primarily for financial services organizations in the United States. The company offers information and transaction processing solutions for banks ranging from community to multi-billion-dollar asset institutions under the Jack Henry Banking brand; core data processing solutions for various credit unions under the Symitar brand; and specialized financial performance, imaging and payments processing, information security and risk management, retail delivery, and online and mobile solutions to financial institutions and corporate entities under the ProfitStars brand. It also provides a suite of integrated applications required to process deposit, loan, and general ledger transactions, as well as to maintain centralized customer/member information; and complementary products and services that enable core bank and credit union clients to respond to evolving customer/member demands. The company's Jack Henry Banking business brand offers SilverLake, a robust primarily designed for commercial-focused banks; CIF 20/20, a parameter-driven, easy-to-use system for banks; and Core Director, a cost-efficient system with point-and-click operation. Its Symitar business brand provides Episys, a robust designed for credit unions; and CruiseNet, a cost-efficient system designed primarily for credit unions. In addition, the company offers electronic payment solutions; purchases and resells hardware systems, including servers, workstations, scanners, and other devices; and provides implementation, training, and support services. Jack Henry & Associates, Inc. was founded in 1976 and is headquartered in Monett, Missouri.",Monett,4172356652,http://www.jackhenry.com,6717,Information Technology Services
JMAT,Johnson Matthey Plc,25 Farringdon Street,United Kingdom,187996399,https://logo.clearbit.com/matthey.com,EC4A 4AB,Basic Materials,"Johnson Matthey Plc provides specialty chemicals in the United States, Germany, rest of Europe, the United States, rest of North America, China, rest of Asia, and internationally. It operates through four segments: Clean Air, Efficient Natural Resources, Health, and New Markets. The Clean Air segment provides catalysts for gasoline and diesel light duty vehicles; and catalyst systems for diesel powered trucks, buses, non-road machinery, and stationary equipment. This segment serves car companies, heavy duty truck and engine manufacturers, Chinese producers, and others. The Efficient Natural Resources segment manufactures specialty catalysts and additives, as well as licenses process technology and delivers services to the oil and gas industry; refines, recycles, fabricates, and distributes platinum group metals (pgms); precious metals and enamels; and diagnostic services for the oil and gas industry. This segment serves chemical, oil, and gas companies; engineering contractors; industrial pgm users; end of life autocatalyst collectors; and automotive industry suppliers. The Health segment develops and manufactures active pharmaceutical ingredients (API) for various treatments; provides solutions for generic and innovator companies; and operates in the outsourced small molecule API market. The New Markets segment offers battery materials, battery systems, and fuel cell technologies; science and technology to develop the products for devices used in medical procedures; and catalysts to pharmaceutical and agricultural chemicals markets. This segment serves automotive and heavy duty vehicle companies; lithium ion cell manufacturers; fuel cell manufacturers; cordless tool and transport manufacturers; medical device companies; and pharmaceutical, fine chemical, and agrochemical companies. The company was formerly known as Johnson & Cock and changed its name to Johnson Matthey Plc in 1851. Johnson Matthey Plc was founded in 1817 and is based in London, the United Kingdom.",London,442072698400,http://www.matthey.com,13632,Specialty Chemicals
JNJ,Johnson & Johnson,One Johnson & Johnson Plaza,United States,2625840850,https://logo.clearbit.com/jnj.com,08933,Healthcare,"Johnson & Johnson researches and develops, manufactures, and sells a range of products in the health care field worldwide. It operates through three segments: Consumer Health, Pharmaceutical, and Medical Devices. The Consumer Health segment offers baby care products under the JOHNSON'S and AVEENO Baby brands; oral care products under the LISTERINE brand; skin health/beauty products under the AVEENO, CLEAN & CLEAR, DR. CI:LABO, NEUTROGENA, and OGX brands; acetaminophen products under the TYLENOL brand; cold, flu, and allergy products under the SUDAFED brand; allergy products under the BENADRYL and ZYRTEC brands; ibuprofen products under the MOTRIN IB brand; smoking cessation products under the NICORETTE brand; and acid reflux products under the PEPCID brand. This segment also provides women's health products, such as sanitary pads and tampons under the STAYFREE, CAREFREE, and o.b. brands; wound care products comprising adhesive bandages under the BAND-AID brand; and first aid products under the NEOSPORIN brand. The Pharmaceutical segment offers products in various therapeutic areas, including immunology, infectious diseases, neuroscience, oncology, pulmonary hypertension, and cardiovascular and metabolic diseases. The Medical Devices segment provides electrophysiology products to treat cardiovascular diseases and neurovascular care products to treat hemorrhagic and ischemic stroke; orthopaedics products in support of hips, knees, trauma, spine, sports, and other; advanced and general surgery solutions that focus on breast aesthetics, ear, nose, and throat procedures; and disposable contact lenses and ophthalmic products related to cataract and laser refractive surgery under the ACUVUE brand. The company markets its products to general public, and retail outlets and distributors, as well as distributes directly to wholesalers, hospitals, and health care professionals for prescription use. Johnson & Johnson was founded in 1886 and is based in New Brunswick, New Jersey.",New Brunswick,7325240400,http://www.jnj.com,134500,Drug ManufacturersGeneral
JNPR,"Juniper Networks, Inc.",1133 Innovation Way,United States,324073229,https://logo.clearbit.com/juniper.net,94089,Technology,"Juniper Networks, Inc. designs, develops, and sells network products and services worldwide. The company offers routing products, such as ACX series universal access routers to deploy high-bandwidth services; MX series Ethernet routers that function as a universal edge platform; PTX series packet transport routers; and NorthStar controllers. It also provides switching products, including EX series Ethernet switches to address the access, aggregation, and core layer switching requirements of micro branch, branch office, and campus environments; QFX series of core, spine, and top-of-rack data center switches; and juniper access points, which provide wireless access and performance. In addition, the company offers security products comprising SRX series services gateways for the data center; Branch SRX family provides an integrated firewall and next-generation firewall; virtual firewall that delivers various features of physical firewalls; and advanced malware protection, a cloud-based service and Juniper ATP. Further, it offers Junos OS, a network operating system; Contrail networking and cloud platform, which provides an open-source and standards-based platform for SDN and NFV; Contrail Insights, an optimization and management software platform for public, private, and hybrid clouds; Mist AI-driven Wired, Wireless, and WAN assurance solutions to set and measure key metrics; Mist AI-driven Marvis Virtual Network Assistant, which identifies the root cause of issues; and Netrounds, a software-based active test and service assurance platform. Additionally, the company provides software-as-a-service, technical support, maintenance, and professional services, as well as education and training programs. It sells its products through direct sales, distributors, value-added resellers, and original equipment manufacturers to end-users in the cloud, service provider, and enterprise markets. The company was incorporated in 1996 and is headquartered in Sunnyvale, California.",Sunnyvale,4087452000,http://www.juniper.net,9950,Communication Equipment
JPM,JPMorgan Chase & Co.,383 Madison Avenue,United States,3025355026,https://logo.clearbit.com/jpmorganchase.com,10179,Financial Services,"JPMorgan Chase & Co. operates as a financial services company worldwide. It operates in four segments: Consumer & Community Banking (CCB), Corporate & Investment Bank (CIB), Commercial Banking (CB), and Asset & Wealth Management (AWM). The CCB segment offers deposit and investment products and services to consumers; lending, deposit, and cash management and payment solutions to small businesses; mortgage origination and servicing activities; residential mortgages and home equity loans; and credit card, auto loan, and leasing services. The CIB segment provides investment banking products and services, including corporate strategy and structure advisory, and equity and debt markets capital-raising services, as well as loan origination and syndication; wholesale payments and cross-border financing; and cash securities and derivative instruments, risk management solutions, prime brokerage, and research. This segment also offers securities services, including custody, fund accounting and administration, and securities lending products for asset managers, insurance companies, and public and private investment funds. The CB segment provides financial solutions, including lending, investment banking, and asset management to small business, large and midsized corporations, local governments, and nonprofit clients; and commercial real estate banking services to investors, developers, and owners of multifamily, as well as to office, retail, industrial, and affordable housing properties. The AWM segment offers multi-asset investment management solutions across equities, fixed income, alternatives, and money market funds to institutional clients and retail investors; and retirement products and services, brokerage, custody, trusts and estates, loans, mortgages, deposits, and investment management products. The company also provides ATM, online and mobile, and telephone banking services. JPMorgan Chase & Co. was founded in 1799 and is headquartered in New York, New York.",New York,2122706000,http://www.jpmorganchase.com,255351,BanksDiversified
JST,JOST Werke AG,Siemensstrasse 2,Germany,14109704,https://logo.clearbit.com/jost-world.com,63263,Industrials,"JOST Werke AG manufactures and supplies safety-critical systems for the commercial vehicle industry. The company offers truck and trailer components, including sensor systems and lubrication solutions, fifth wheel couplings and mounting plates, dual-height fifth wheel systems, sliders, kingpins, ball bearing turntables and slewing rings, landing gears, and hubodometers and axle caps; axle systems and its spare parts; and container equipment, such as components for intermodal transports, twist locks, bolsters, lifting frames for swap bodies, airbag lifting devices, and spare wheel holders. It also provides products for commercial vehicles comprising towing hitches and its spare parts, shunting couplings, traverses, varioblocs, adapter hitches, towing eyes and balls, wear gauges/tools, screw sets, and upgrade and repair kits; products for agriculture and forestry applications, including towing and ball hitches, drawbars, piton fixes, ladders, calotte and towing eyes, and accessories. The company markets its products under the JOST, ROCKINGER, TRIDEC, Edbro, and Quicke brand names. The company operates in Asia, Pacific, and Africa, as well as Europe and North America. The company was formerly known as Cintinori Holding GmbH and changed its name to JOST Werke AG in July 2017. The company was founded in 2008 and is headquartered in Neu-Isenburg, Germany.",Neu-Isenburg,4961022950,http://www.jost-world.com,3500,Specialty Industrial Machinery
JUN3,Jungheinrich Aktiengesellschaft,Friedrich-Ebert-Damm 129,Germany,48000180,https://logo.clearbit.com/jungheinrich.com,22047,Industrials,"Jungheinrich Aktiengesellschaft, through its subsidiaries, manufactures and supplies products in the fields of forklift trucks, and warehousing and material flow technology. The company's Intralogistics segment develops, produces, sells, and rents new material handling equipment and warehousing equipment products; sale and short-term leasing of new and used equipment; and provides spare parts, as well as maintenance and repair services. Its Financial Services segment engages in the sales financing and usage transfer of material handling and warehousing equipment products. The company offers new forklifts, such as pallet trucks, order pickers, reach trucks, very narrow aisle trucks, forklift trucks, tow tractors, trailers, shuttles, and high rack stackers; counterbalanced forklift trucks; and automated components, including automated guided vehicles, conveyor systems, and stacker cranes. It also provides batteries, electric drives/drivetrains, controllers, electro mechanic components/control pedals/displays, electric mounting panels, and cable sets; and develops software solutions. The company distributes its products through its direct sales and service network, as well as through dealers and mail orders in Germany and internationally. Jungheinrich Aktiengesellschaft was founded in 1953 and is headquartered in Hamburg, Germany.",Hamburg,494069480,http://www.jungheinrich.com,18019,Specialty Industrial Machinery
K,Kellogg Company,One Kellogg Square,United States,279628163,https://logo.clearbit.com/kelloggcompany.com,49016-3599,Consumer Defensive,"Kellogg Company, together with its subsidiaries, manufactures and markets ready-to-eat cereal and convenience foods. The company operates through four segments: North America, Europe, Latin America, and Asia Middle East Africa. Its principal products include crackers, crisps, savory snacks, toaster pastries, cereal bars and bites, granola bars and bites, ready-to-eat cereals, frozen waffles, veggie foods, and noodles. The company offers its products under the Kellogg's, Cheez-It, Pringles, Austin, Parati, RXBAR, Kashi, Bear Naked, Eggo, Morningstar Farms, Choco Krispies, Crunchy Nut, Nutri-Grain, Special K, Squares, Zucaritas, Sucrilhos, Pop-Tarts, K-Time, Sunibrite, Split Stix, Be Natural, LCMs, Coco Pops, Frosties, Rice Krispies Squares, Kashi Go, Vector, Incogmeato, Veggitizers, and Gardenburger brand names. It sells its products to retailers through direct sales forces, as well as brokers and distributors. Kellogg Company was founded in 1906 and is headquartered in Battle Creek, Michigan.",Battle Creek,2699612000,http://www.kelloggcompany.com,31000,Packaged Foods
KBC,KBC Group NV,Havenlaan 2,Belgium,256750206,https://logo.clearbit.com/kbc.com,1080,Financial Services,"KBC Group NV, together with its subsidiaries, provides integrated bank-insurance services primarily for retail, private banking, small and medium sized enterprises, and mid-cap clients. The company offers demand deposits and savings accounts; home and mortgage loans; consumer finance and SME funding services; credit, investment fund and asset management, and life and non-life insurance; cash management, payments, trade finance, lease, money market, capital market products, stockbroking and corporate finance services. It also provides Internet and mobile banking services. As of December 31, 2019, it operated 518 bank branches and 355 insurance agencies in Belgium; 225 bank branches in the Czech Republic; 117 bank branches; 208 bank branches in Hungary; 183 in Bulgaria; and 16 in Ireland. KBC Group NV serves customers through agents, brokers, and various electronic channels. The company was formerly known as KBC Bank and Insurance Holding Company NV and changed its name to KBC Group NV in March 2005. KBC Group NV was incorporated in 1935 and is headquartered in Brussels, Belgium.",Brussels,3278353137,http://www.kbc.com,0,BanksRegional
KBX,Knorr-Bremse Aktiengesellschaft,Moosacher Strasse 80,Germany,47764946,https://logo.clearbit.com/knorr-bremse.com,80809,Consumer Cyclical,"Knorr-Bremse Aktiengesellschaft develops, produces, markets, and services braking and other systems for rail and commercial vehicles worldwide. It offers intelligence entrance, HVAC, auxiliary power supply, control component and windscreen wiper, and driver assistance systems, as well as platform screen doors, friction materials, and control technology products for mass transit and long distance rail vehicles. The company also provides electronic brake controls, as well as driver assistance, air supply, and powertrain systems for trucks, buses, trailers, and agricultural machinery. In addition, it offers leasing, holding, logistics, and media and IT services. The company is headquartered in Munich, Germany. Knorr-Bremse Aktiengesellschaft is a subsidiary of KB Holding GmbH.",Munich,498935470,http://www.knorr-bremse.com,29263,Auto Parts
KCO,Klckner & Co SE,Am Silberpalais 1,Germany,38919600,https://logo.clearbit.com/kloeckner.com,47057,Basic Materials,"Klckner & Co SE, through its subsidiaries, distributes steel and metal products. It operates through Kloeckner Metals US, Kloeckner Metals Services Europe, Kloeckner Metals Switzerland, and Kloeckner Metals Distribution Europe segments. The company's product portfolio includes flat steel products, such as thin sheet and strips, as well as thick sheets; long steel products comprising merchant bars, sectional steel, and beams; tubes and hollow sections that include structural hollow sections, precision tubes, and seamless heavy-wall pipes; stainless steel and high-grade steel, including sheet, profiles, and tubes; aluminum profiles, sheets, strips, and plates; and special products for building installations, roof and wall construction, and water supply. It also provides various services, including cutting and splitting of steel strips; forming and manufacturing of pressed parts; CNC turning/milling; 2D/3D tube laser cutting; laser and water jet cutting; processing of structural steel; plasma and oxy-fuel cutting; shot blasting and primer painting; and sawing/drilling/rounding off. In addition, the company offers warehousing, logistics, and materials management services. It serves small to medium-sized steel and metal consumers, primarily from the construction industry, as well as machinery and mechanical engineering industries; and supplies intermediate products for the automotive, shipbuilding, and consumer goods industries. The company was founded in 1906 and is headquartered in Duisburg, Germany.",Duisburg,492033070,http://www.kloeckner.com,7732,Steel
KCR,Konecranes Plc,Koneenkatu 8,Finland,303872366,https://logo.clearbit.com/konecranes.com,05801,Industrials,"Konecranes Plc manufactures, sells, and services cranes, lifting equipment, and machine tools worldwide. It operates through three segments: Service, Industrial Equipment, and Port Solutions. The Service segment offers specialized maintenance services and spare parts for various types and makes of industrial cranes and hoists. The Industrial Equipment segment provides a range of industrial cranes for general manufacturing and various process industries; and crane components and lifting equipment solutions to other crane manufacturers and distributors. The Port Solutions segment offers container handling equipment, shipyard equipment, mobile harbor cranes, and heavy-duty lift-trucks, as well as port solution related software. The company's products include workstation lifting systems, overhead cranes, hazardous environment cranes and hoists, lift trucks, and bulk handling equipment, as well as cores for lifting; and services comprise maintenance, inspection and preventive maintenance, predictive maintenance and remote monitoring, corrective maintenance and retrofit, consultation, modernization, and remote services. It serves the automotive, container handling, mining, general manufacturing, nuclear, petroleum and gas, power, paper and forest, shipyard, metals production, and waste to energy and biomass industries. The company was founded in 1910 and is headquartered in Hyvink, Finland.",Hyvink,3582042711,http://www.konecranes.com,16862,Farm & Heavy Construction Machinery
KDP,Keurig Dr Pepper Inc.,53 South Avenue,United States,690377178,https://logo.clearbit.com/keurigdrpepper.com,01803,Consumer Defensive,"Keurig Dr Pepper Inc. operates as a beverage company in the United States and internationally. It operates through four segments: Coffee Systems, Packaged Beverages, Beverage Concentrates, and Latin America Beverages. The Coffee Systems segment offers Keurig single serve brewers and specialty coffee to home, offices, restaurants, cafeterias, convenience stores, and hotels, as well as produces and sells range of other specialty beverages in K-Cup pods, such as hot and iced teas, hot cocoa, and other beverages. This segment also provides whole beans and ground coffee in bags, fractional packages, and cans. The Packaged Beverages segment manufactures and distributes packaged beverages for its brands, as well as for partner brands; and other third parties. The Beverage Concentrates segment manufactures and sells beverage concentrates. This segment also manufactures beverage concentrates into syrup. The Latin America Beverages segment offers carbonated mineral water, flavored carbonated soft drink (CSD), bottled water, and vegetable juice products. The company offers its CSD and non-carbonated beverages products under the Snapple, Mott's, Bai, Clamato, Hawaiian Punch, Core, Yoo-Hoo, ReaLemon, Vita Coco, evian, Mr and Mrs T mixers, Dr Pepper, Canada Dry, 7UP, A&W, Sunkist soda, Squirt, Big Red, RC Cola, Vernors, Crush, Schweppes, Peafiel, Green Mountain, Van Houtte, The Original Donut Shop, Mistic, Nantucket Nectars, and Sun Drop brands. It distributes its products through retail channels, including supermarkets, hypermarkets, fountains, mass merchandisers, club stores, office superstores, vending machines, grocery and drug stores, convenience stores, gas stations, and other small outlets, as well as e-commerce retailers. The company was founded in 1981 and is headquartered in Burlington, Massachusetts.",Burlington,7814187000,http://www.keurigdrpepper.com,27000,BeveragesNon-Alcoholic
KER,Kering SA,40 rue de SEvres,France,73014946,https://logo.clearbit.com/kering.com,75007,Consumer Cyclical,"Kering SA develops, designs, manufactures, markets, and sells apparel and accessories. The company offers shoes; leather goods, including handbags and wallets, purses, and other leather products; eyewear, textile accessories, etc.; and jewelry and watches, as well as ready-to-wear products for men and women. It also provides perfumes and cosmetics. The company provides Gucci, Saint Laurent, Bottega Veneta, Alexander McQueen, Balenciaga, Brioni, Boucheron, Pomellato, DoDo, Qeelin, Girard-Perregaux, Ulysse Nardin, and Kering Eyewear branded products. It sells its products through department stores, multi-brand stores, and franchise stores, as well as e-commerce sites. As of December 31, 2020, it operated 1,433 stores. Kering SA sells its products in the Asia-Pacific, Western Europe, North America, Japan, and internationally. The company was formerly known as PPR SA and changed its name to Kering SA in June 2013. Kering SA was founded in 1963 and is based in Paris, France.",Paris,33145646100,http://www.kering.com,38553,Footwear & Accessories
KESBV,Kesko Oyj,TyOepajankatu 12,Finland,267830663,https://logo.clearbit.com/kesko.fi,00580,Consumer Defensive,"Kesko Oyj provides trading sector services. The company operates through Grocery Trade, Building and Technical Trade, and Car Trade segments. The company's Grocery Trade segment is involved in the wholesale and B2B trade of groceries; and the retail sale of home and specialty goods in Finland. This segment operates approximately 1,200 K-food stores, including K-Citymarket, K-Supermarket, K-Market, and Neste K in Finland. Its Building and Technical Trade segment engages in the retail, wholesale, and B2B trade of building and home improvement, and electrical and HEPAC products, as well as trades in leisure goods. This segment operates approximately 440 stores through K-Rauta, K-Bygg, Byggmakker, K-Senukai, OMA, and Onninen names, as well as approximately 100 stores through Intersport, Budget Sport, The Athlete's Foot, and Kookenk names in Finland, Sweden, Norway, the Baltic countries, Poland, and Belarus; and online stores. The company's Car Trade segment imports and markets Volkswagen, Audi, CUPRA, Bentley, and Porsche passenger cars, as well as Volkswagen and MAN commercial vehicles in Finland; and SEAT cars in Estonia and Latvia. It is also involved in car retailing activities; and the provision of servicing and after-sales services at its 17 retail outlets in Finland. The company was founded in 1940 and is headquartered in Helsinki, Finland.",Helsinki,358105311,http://www.kesko.fi,17650,Grocery Stores
